year,player,pos,college,defense_ast_tackles,defense_fum_forced,defense_fum_rec,defense_fum_tds,defense_fum_yds,defense_games,defense_int,defense_int_td,defense_int_yards,defense_loss_tackles,defense_pd,defense_sacks,defense_seasons,defense_solo_tackes,defense_tackles,passing_attempts,passing_comp_pct,passing_completions,passing_games,passing_pass_ints,passing_pass_tds,passing_pass_yards,passing_seasons,rushing_games,rushing_rec_td,rushing_rec_yards,rushing_receptions,rushing_rush_att,rushing_rush_td,rushing_rush_yds,rushing_scrim_plays,rushing_scrim_tds,rushing_scrim_yds,rushing_seasons,receiving_games,receiving_rec_td,receiving_rec_yards,receiving_receptions,receiving_rush_att,receiving_rush_td,receiving_rush_yds,receiving_scrim_plays,receiving_scrim_tds,receiving_scrim_yds,receiving_seasons,num_missing_vals
2022.0,Jack Gibbens,,Minnesota,36.0,,,,,10.0,,,,4.5,3.0,0.0,1.0,56.0,92.0,,,,10.0,,,,1.0,10.0,,,,,,,,,,1.0,10.0,,,,,,,,,,1.0,0.0
2022.0,Jack Harris,,Mississippi State,8.0,,,,,10.0,,,,1.5,0.0,0.0,1.0,1.0,9.0,,,,10.0,,,,1.0,10.0,,,,,,,,,,1.0,10.0,,,,,,,,,,1.0,0.0
2022.0,Jack Howell,,Colorado State,23.0,,,,,10.0,1.0,0.0,0.0,3.5,4.0,0.0,1.0,41.0,64.0,,,,10.0,,,,1.0,10.0,,,,,,,,,,1.0,10.0,,,,,,,,,,1.0,0.0
2022.0,Jack Howes,,Maryland,,,,,,10.0,,,,,,,1.0,,,,,,10.0,,,,1.0,10.0,,,,,,,,,,1.0,10.0,,,,,,,,,,1.0,0.0
2022.0,Jack Hugunin,,Northern Illinois,1.0,,,,,10.0,,,,0.0,0.0,0.0,1.0,0.0,1.0,,,,10.0,,,,1.0,10.0,,,,,,,,,,1.0,10.0,,,,,,,,,,1.0,0.0
2022.0,Jack Jones,,Arizona State,6.0,,,,,10.0,3.0,1.0,86.0,2.5,6.0,1.0,1.0,35.0,41.0,,,,10.0,,,,1.0,10.0,,,,,,,,,,1.0,10.0,,,,,,,,,,1.0,0.0
2022.0,Jack Kiser,,Notre Dame,19.0,,,,,10.0,2.0,2.0,109.0,1.0,4.0,0.0,1.0,26.0,45.0,,,,10.0,,,,1.0,10.0,,,,,,,,,,1.0,10.0,,,,,,,,,,1.0,0.0
2022.0,Jack Koerner,,Iowa,26.0,,0.0,,,10.0,2.0,0.0,18.0,3.5,3.0,0.0,1.0,62.0,88.0,,,,10.0,,,,1.0,10.0,,,,,,,,,,1.0,10.0,,,,,,,,,,1.0,0.0
2022.0,Jack Lamb,,Colorado,7.0,,2.0,,,10.0,,,,0.0,0.0,0.0,1.0,11.0,18.0,,,,10.0,,,,1.0,10.0,,,,,,,,,,1.0,10.0,,,,,,,,,,1.0,0.0
2022.0,Jack Landherr IV,,UCLA,0.0,,,,,10.0,,,,0.0,0.0,0.0,1.0,1.0,1.0,,,,10.0,,,,1.0,10.0,,,,,,,,,,1.0,10.0,,,,,,,,,,1.0,0.0
2022.0,Jack Maddox,,Clemson,0.0,,1.0,,,10.0,,,,0.0,0.0,0.0,1.0,1.0,1.0,,,,10.0,,,,1.0,10.0,,,,,,,,,,1.0,10.0,,,,,,,,,,1.0,0.0
2022.0,Jack Martin,,Alabama,,,,,,10.0,,,,,,,1.0,,,,,,10.0,,,,1.0,10.0,,,,,,,,,,1.0,10.0,,,,,,,,,,1.0,0.0
2022.0,Jack Mashburn,,LSU,,,0.0,,,10.0,,,,,,,1.0,,,,,,10.0,,,,1.0,10.0,0.0,53.0,4.0,,,,,,,1.0,10.0,0.0,53.0,4.0,,,,,,,1.0,0.0
2022.0,Jack McCall,,Clemson,0.0,,,,,10.0,,,,0.0,0.0,0.0,1.0,1.0,1.0,,,,10.0,,,,1.0,10.0,,,,,,,,,,1.0,10.0,,,,,,,,,,1.0,0.0
2022.0,Jack McCrory,,Ohio,17.0,,,,,10.0,,,,3.0,1.0,0.5,1.0,10.0,27.0,,,,10.0,,,,1.0,10.0,,,,,,,,,,1.0,10.0,,,,,,,,,,1.0,0.0
2022.0,Jack Miller III,,Ohio State,,,0.0,,,10.0,,,,,,,1.0,,,14.0,0.5,7.0,10.0,0.0,0.0,101.0,1.0,10.0,,,,5.0,0.0,-1.0,,,,1.0,10.0,,,,,0.0,-1.0,,,,1.0,0.0
2022.0,Jack Nelson,,Wisconsin,2.0,,,,,10.0,,,,0.0,1.0,0.0,1.0,7.0,9.0,,,,10.0,,,,1.0,10.0,,,,,,,,,,1.0,10.0,,,,,,,,,,1.0,0.0
2022.0,Jack Olsen,,Northwestern,,,,,,10.0,,,,,,,1.0,,,,,,10.0,,,,1.0,10.0,,,,,,,,,,1.0,10.0,,,,,,,,,,1.0,0.0
2022.0,Jack Plummer,,Purdue,,,0.0,,,10.0,,,,,,,1.0,,,127.0,0.6850393700787402,87.0,10.0,0.0,7.0,864.0,1.0,10.0,,,,27.0,0.0,-3.0,,,,1.0,10.0,,,,,0.0,-3.0,,,,1.0,0.0
2022.0,Jack Podlesny,,Georgia,,,,,,10.0,,,,,,,1.0,,,,,,10.0,,,,1.0,10.0,,,,,,,,,,1.0,10.0,,,,,,,,,,1.0,0.0
2022.0,Jack Powers,,Nevada,7.0,,,,,10.0,,,,4.5,0.0,1.5,1.0,15.0,22.0,,,,10.0,,,,1.0,10.0,,,,,,,,,,1.0,10.0,,,,,,,,,,1.0,0.0
2022.0,Jack Reiger,,Louisville,1.0,,,,,10.0,,,,0.0,0.0,0.0,1.0,0.0,1.0,,,,10.0,,,,1.0,10.0,,,,,,,,,,1.0,10.0,,,,,,,,,,1.0,0.0
2022.0,Jack Salopek,,Western Michigan,,,,,,10.0,,,,,,,1.0,,,5.0,0.6,3.0,10.0,0.0,0.0,20.0,1.0,10.0,,,,,,,,,,1.0,10.0,,,,,,,,,,1.0,0.0
2022.0,Jack Sanborn,,Wisconsin,37.0,,1.0,,,10.0,,,,16.0,0.0,5.0,1.0,40.0,77.0,,,,10.0,,,,1.0,10.0,,,,1.0,0.0,8.0,,,,1.0,10.0,,,,,0.0,8.0,,,,1.0,0.0
2022.0,Jack Sape,,Ball State,12.0,,,,,10.0,,,,4.5,0.0,1.0,1.0,7.0,19.0,,,,10.0,,,,1.0,10.0,,,,,,,,,,1.0,10.0,,,,,,,,,,1.0,0.0
2022.0,Jack Sawyer,,Ohio State,4.0,,,,,10.0,,,,3.0,1.0,3.0,1.0,9.0,13.0,,,,10.0,,,,1.0,10.0,,,,,,,,,,1.0,10.0,,,,,,,,,,1.0,0.0
2022.0,Jack Sears,,Boise State,,,,,,10.0,,,,,,,1.0,,,6.0,0.3333333333333333,2.0,10.0,1.0,0.0,48.0,1.0,10.0,,,,9.0,1.0,20.0,,,,1.0,10.0,,,,,1.0,20.0,,,,1.0,0.0
2022.0,Jack Sherwin,,Western Michigan,0.0,,,,,10.0,,,,0.0,0.0,0.0,1.0,1.0,1.0,,,,10.0,,,,1.0,10.0,,,,,,,,,,1.0,10.0,,,,,,,,,,1.0,0.0
2022.0,Jack Snyder,,San José State,0.0,,,,,10.0,,,,0.0,0.0,0.0,1.0,1.0,1.0,,,,10.0,,,,1.0,10.0,,,,1.0,1.0,1.0,,,,1.0,10.0,,,,,1.0,1.0,,,,1.0,0.0
2022.0,Jack Sorenson,,Miami (OH),,,0.0,,,10.0,,,,,,,1.0,,,,,,10.0,,,,1.0,10.0,10.0,1406.0,76.0,,,,,,,1.0,10.0,10.0,1406.0,76.0,,,,,,,1.0,0.0
2022.0,Jack Sullivan,,Purdue,10.0,,,,,10.0,,,,5.0,1.0,3.0,1.0,13.0,23.0,,,,10.0,,,,1.0,10.0,,,,,,,,,,1.0,10.0,,,,,,,,,,1.0,0.0
2022.0,Jack Tuttle,,Indiana,,,0.0,,,10.0,,,,,,,1.0,,,87.0,0.5172413793103449,45.0,10.0,5.0,2.0,423.0,1.0,10.0,,,,16.0,0.0,14.0,,,,1.0,10.0,,,,,0.0,14.0,,,,1.0,0.0
2022.0,Jack Van Dyke,,Wisconsin,0.0,,,,,10.0,,,,0.0,0.0,0.0,1.0,1.0,1.0,,,,10.0,,,,1.0,10.0,,,,,,,,,,1.0,10.0,,,,,,,,,,1.0,0.0
2022.0,Jack Walker,,Southern Mississippi,,,,,,10.0,,,,,,,1.0,,,,,,10.0,,,,1.0,10.0,,,,2.0,0.0,1.0,,,,1.0,10.0,,,,,0.0,1.0,,,,1.0,0.0
2022.0,Jack Wardzala,,Bowling Green,1.0,,,,,10.0,,,,0.5,0.0,0.5,1.0,0.0,1.0,,,,10.0,,,,1.0,10.0,,,,,,,,,,1.0,10.0,,,,,,,,,,1.0,0.0
2022.0,Jack West,,Stanford,,,0.0,,,10.0,,,,,,,1.0,,,30.0,0.6666666666666666,20.0,10.0,3.0,0.0,135.0,1.0,10.0,,,,10.0,0.0,-25.0,,,,1.0,10.0,,,,,0.0,-25.0,,,,1.0,0.0
2022.0,Jack Westover,,Washington,,,,,,10.0,,,,,,,1.0,,,,,,10.0,,,,1.0,10.0,0.0,56.0,6.0,1.0,0.0,3.0,,0.0,59.0,1.0,10.0,0.0,56.0,6.0,,0.0,3.0,,0.0,59.0,1.0,0.0
2022.0,Jack Wilson,,Ohio,,,,,,10.0,,,,,,,1.0,,,,,,10.0,,,,1.0,10.0,,,,,,,,,,1.0,10.0,,,,,,,,,,1.0,0.0
2022.0,Jack Wohlabaugh,,Duke,0.0,,,,,10.0,,,,0.0,0.0,0.0,1.0,1.0,1.0,,,,10.0,,,,1.0,10.0,,,,,,,,,,1.0,10.0,,,,,,,,,,1.0,0.0
2022.0,Jack Zergiotis,,Connecticut,,,0.0,,,10.0,,,,,,,1.0,,,86.0,0.4418604651162791,38.0,10.0,5.0,3.0,325.0,1.0,10.0,,,,22.0,1.0,-55.0,,,,1.0,10.0,,,,,1.0,-55.0,,,,1.0,0.0
2022.0,Jackie Matthews,,West Virginia,9.0,,,,,10.0,1.0,0.0,0.0,6.5,2.0,1.0,1.0,35.0,44.0,,,,10.0,,,,1.0,10.0,,,,,,,,,,1.0,10.0,,,,,,,,,,1.0,0.0
2022.0,Jackson Acker,,Wisconsin,,,0.0,,,10.0,,,,,,,1.0,,,,,,10.0,,,,1.0,10.0,,,,6.0,1.0,34.0,,,,1.0,10.0,,,,,1.0,34.0,,,,1.0,0.0
2022.0,Jackson Anthrop,,Purdue,0.0,,0.0,,,10.0,,,,0.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,10.0,5.0,570.0,53.0,23.0,0.0,83.0,,5.0,653.0,1.0,10.0,5.0,570.0,53.0,,0.0,83.0,,5.0,653.0,1.0,0.0
2022.0,Jackson Baltar,,Buffalo,,,,,,10.0,,,,,,,1.0,,,,,,10.0,,,,1.0,10.0,,,,,,,,,,1.0,10.0,,,,,,,,,,1.0,0.0
2022.0,Jackson Barrow,,Toledo,23.0,,,,,10.0,,,,1.0,1.0,0.0,1.0,18.0,41.0,,,,10.0,,,,1.0,10.0,,,,,,,,,,1.0,10.0,,,,,,,,,,1.0,0.0
2022.0,Jackson Canaan,,San José State,,,,,,10.0,,,,,,,1.0,,,,,,10.0,,,,1.0,10.0,0.0,9.0,2.0,,,,,,,1.0,10.0,0.0,9.0,2.0,,,,,,,1.0,0.0
2022.0,Jackson Cravens,,Boise State,22.0,,,,,10.0,,,,3.5,1.0,2.0,1.0,17.0,39.0,,,,10.0,,,,1.0,10.0,,,,,,,,,,1.0,10.0,,,,,,,,,,1.0,0.0
2022.0,Jackson Greene,,Appalachian State,5.0,,,,,10.0,,,,0.0,0.0,0.0,1.0,1.0,6.0,,,,10.0,,,,1.0,10.0,,,,,,,,,,1.0,10.0,,,,,,,,,,1.0,0.0
2022.0,Jackson Hamilton,,Louisville,0.0,,,,,10.0,,,,0.0,0.0,0.0,1.0,1.0,1.0,,,,10.0,,,,1.0,10.0,,,,,,,,,,1.0,10.0,,,,,,,,,,1.0,0.0
2022.0,Jackson Hannah,,Nebraska,1.0,,,,,10.0,,,,0.0,0.0,0.0,1.0,0.0,1.0,,,,10.0,,,,1.0,10.0,,,,,,,,,,1.0,10.0,,,,,,,,,,1.0,0.0
2022.0,Jackson Hensley,,Wake Forest,,,,,,10.0,,,,,,,1.0,,,,,,10.0,,,,1.0,10.0,,,,,,,,,,1.0,10.0,,,,,,,,,,1.0,0.0
2022.0,Jackson Kaufusi,,BYU,7.0,,,,,10.0,,,,0.0,0.0,0.0,1.0,8.0,15.0,,,,10.0,,,,1.0,10.0,,,,,,,,,,1.0,10.0,,,,,,,,,,1.0,0.0
2022.0,Jackson Knotts,,Texas Tech,0.0,,,,,10.0,,,,0.0,0.0,0.0,1.0,1.0,1.0,,,,10.0,,,,1.0,10.0,,,,,,,,,,1.0,10.0,,,,,,,,,,1.0,0.0
2022.0,Jackson LaDuke,,Oregon,2.0,,,,,10.0,,,,0.0,1.0,0.0,1.0,4.0,6.0,,,,10.0,,,,1.0,10.0,,,,,,,,,,1.0,10.0,,,,,,,,,,1.0,0.0
2022.0,Jackson Lanam,,Texas State,1.0,,,,,10.0,,,,0.0,0.0,0.0,1.0,1.0,2.0,,,,10.0,,,,1.0,10.0,0.0,7.0,2.0,,,,,,,1.0,10.0,0.0,7.0,2.0,,,,,,,1.0,0.0
2022.0,Jackson Marcotte,,Wyoming,,,,,,10.0,,,,,,,1.0,,,,,,10.0,,,,1.0,10.0,0.0,6.0,1.0,,,,,,,1.0,10.0,0.0,6.0,1.0,,,,,,,1.0,0.0
2022.0,Jackson McChesney,,BYU,,,,,,10.0,,,,,,,1.0,,,,,,10.0,,,,1.0,10.0,,,,14.0,1.0,64.0,,,,1.0,10.0,,,,,1.0,64.0,,,,1.0,0.0
2022.0,Jackson McDonald,,Florida International,,,,,,10.0,,,,,,,1.0,,,,,,10.0,,,,1.0,10.0,0.0,23.0,3.0,,,,,,,1.0,10.0,0.0,23.0,3.0,,,,,,,1.0,0.0
2022.0,Jackson Meeks,,Georgia,0.0,,,,,10.0,,,,0.0,0.0,0.0,1.0,2.0,2.0,,,,10.0,,,,1.0,10.0,0.0,44.0,3.0,,,,,,,1.0,10.0,0.0,44.0,3.0,,,,,,,1.0,0.0
2022.0,Jackson Mitchell,,Connecticut,73.0,,,,,10.0,1.0,0.0,2.0,5.0,2.0,1.5,1.0,40.0,113.0,,,,10.0,,,,1.0,10.0,,,,,,,,,,1.0,10.0,,,,,,,,,,1.0,0.0
2022.0,Jackson Ness,,Boston College,0.0,,,,,10.0,,,,0.0,0.0,0.0,1.0,1.0,1.0,,,,10.0,,,,1.0,10.0,,,,,,,,,,1.0,10.0,,,,,,,,,,1.0,0.0
2022.0,Jackson Powers-Johnson,,Oregon,1.0,,,,,10.0,,,,0.0,0.0,0.0,1.0,1.0,2.0,,,,10.0,,,,1.0,10.0,,,,,,,,,,1.0,10.0,,,,,,,,,,1.0,0.0
2022.0,Jackson Ritter,,Iowa,,,,,,10.0,,,,,,,1.0,,,,,,10.0,,,,1.0,10.0,0.0,21.0,3.0,,,,,,,1.0,10.0,0.0,21.0,3.0,,,,,,,1.0,0.0
2022.0,Jackson Sirmon,,Washington,32.0,,,,,10.0,1.0,0.0,20.0,4.0,1.0,0.0,1.0,59.0,91.0,,,,10.0,,,,1.0,10.0,,,,,,,,,,1.0,10.0,,,,,,,,,,1.0,0.0
2022.0,Jackson Sumlin,,Oklahoma,1.0,,,,,10.0,,,,0.0,0.0,0.0,1.0,0.0,1.0,,,,10.0,,,,1.0,10.0,0.0,25.0,4.0,,,,,,,1.0,10.0,0.0,25.0,4.0,,,,,,,1.0,0.0
2022.0,Jackson Woodard,,Arkansas,2.0,,,,,10.0,,,,0.0,0.0,0.0,1.0,5.0,7.0,,,,10.0,,,,1.0,10.0,,,,,,,,,,1.0,10.0,,,,,,,,,,1.0,0.0
2022.0,Jacob Adams,,Louisiana Tech,1.0,,,,,10.0,,,,0.0,0.0,0.0,1.0,0.0,1.0,,,,10.0,,,,1.0,10.0,1.0,50.0,6.0,,,,,,,1.0,10.0,1.0,50.0,6.0,,,,,,,1.0,0.0
2022.0,Jacob Bandes,,Washington,7.0,,,,,10.0,,,,0.5,0.0,0.0,1.0,7.0,14.0,,,,10.0,,,,1.0,10.0,,,,,,,,,,1.0,10.0,,,,,,,,,,1.0,0.0
2022.0,Jacob Barnes,,Louisiana Tech,,,,,,10.0,,,,,,,1.0,,,,,,10.0,,,,1.0,10.0,,,,,,,,,,1.0,10.0,,,,,,,,,,1.0,0.0
2022.0,Jacob Bates,,Texas State,0.0,,,,,10.0,,,,0.0,0.0,0.0,1.0,2.0,2.0,,,,10.0,,,,1.0,10.0,,,,,,,,,,1.0,10.0,,,,,,,,,,1.0,0.0
2022.0,Jacob Bernard,,Louisiana,,,,,,10.0,,,,,,,1.0,,,,,,10.0,,,,1.0,10.0,0.0,84.0,5.0,,,,,,,1.0,10.0,0.0,84.0,5.0,,,,,,,1.0,0.0
2022.0,Jacob Borcila,,Kansas,,,,,,10.0,,,,,,,1.0,,,,,,10.0,,,,1.0,10.0,,,,,,,,,,1.0,10.0,,,,,,,,,,1.0,0.0
2022.0,Jacob Boren,,BYU,7.0,,,,,10.0,,,,0.0,2.0,0.0,1.0,13.0,20.0,,,,10.0,,,,1.0,10.0,,,,,,,,,,1.0,10.0,,,,,,,,,,1.0,0.0
2022.0,Jacob Bosco,,BYU,0.0,,,,,10.0,,,,0.0,0.0,0.0,1.0,1.0,1.0,,,,10.0,,,,1.0,10.0,,,,,,,,,,1.0,10.0,,,,,,,,,,1.0,0.0
2022.0,Jacob Brammer,,North Texas,0.0,,,,,10.0,,,,0.0,0.0,0.0,1.0,1.0,1.0,,,,10.0,,,,1.0,10.0,,,,,,,,,,1.0,10.0,,,,,,,,,,1.0,0.0
2022.0,Jacob Busic,,Navy,8.0,,,,,10.0,,,,5.5,1.0,2.0,1.0,12.0,20.0,,,,10.0,,,,1.0,10.0,,,,,,,,,,1.0,10.0,,,,,,,,,,1.0,0.0
2022.0,Jacob Conover,,BYU,,,,,,10.0,,,,,,,1.0,,,10.0,0.5,5.0,10.0,0.0,0.0,45.0,1.0,10.0,,,,,,,,,,1.0,10.0,,,,,,,,,,1.0,0.0
2022.0,Jacob Copeland,,Florida,0.0,,0.0,,,10.0,,,,0.0,0.0,0.0,1.0,1.0,1.0,,,,10.0,,,,1.0,10.0,4.0,642.0,41.0,3.0,0.0,20.0,,4.0,662.0,1.0,10.0,4.0,642.0,41.0,,0.0,20.0,,4.0,662.0,1.0,0.0
2022.0,Jacob Cowing,,UTEP,0.0,,,,,10.0,,,,0.0,0.0,0.0,1.0,1.0,1.0,,,,10.0,,,,1.0,10.0,7.0,1354.0,69.0,4.0,1.0,75.0,,8.0,1429.0,1.0,10.0,7.0,1354.0,69.0,,1.0,75.0,,8.0,1429.0,1.0,0.0
2022.0,Jacob Delso,,Eastern Michigan,,,,,,10.0,,,,,,,1.0,,,,,,10.0,,,,1.0,10.0,0.0,5.0,1.0,,,,,,,1.0,10.0,0.0,5.0,1.0,,,,,,,1.0,0.0
2022.0,Jacob Dingle,,Cincinnati,5.0,,,,,10.0,,,,0.0,0.0,0.0,1.0,4.0,9.0,,,,10.0,,,,1.0,10.0,,,,,,,,,,1.0,10.0,,,,,,,,,,1.0,0.0
2022.0,Jacob Drena,,Connecticut,,,,,,10.0,,,,,,,1.0,,,3.0,0.6666666666666666,2.0,10.0,0.0,0.0,15.0,1.0,10.0,,,,1.0,0.0,-7.0,,,,1.0,10.0,,,,,0.0,-7.0,,,,1.0,0.0
2022.0,Jacob Finn,,Virginia,1.0,,,,,10.0,,,,0.0,0.0,0.0,1.0,1.0,2.0,,,,10.0,,,,1.0,10.0,,,,,,,,,,1.0,10.0,,,,,,,,,,1.0,0.0
2022.0,Jacob Freeman,,Georgia State,1.0,,,,,10.0,,,,0.0,0.0,0.0,1.0,0.0,1.0,,,,10.0,,,,1.0,10.0,0.0,3.0,1.0,,,,,,,1.0,10.0,0.0,3.0,1.0,,,,,,,1.0,0.0
2022.0,Jacob Gall,,Baylor,0.0,,,,,10.0,,,,0.0,0.0,0.0,1.0,1.0,1.0,,,,10.0,,,,1.0,10.0,,,,,,,,,,1.0,10.0,,,,,,,,,,1.0,0.0
2022.0,Jacob Gardner,,Kansas State,0.0,,,,,10.0,,,,0.0,1.0,0.0,1.0,0.0,0.0,,,,10.0,,,,1.0,10.0,,,,,,,,,,1.0,10.0,,,,,,,,,,1.0,0.0
2022.0,Jacob Gill,,Northwestern,,,,,,10.0,,,,,,,1.0,,,,,,10.0,,,,1.0,10.0,1.0,85.0,8.0,,,,,,,1.0,10.0,1.0,85.0,8.0,,,,,,,1.0,0.0
2022.0,Jacob Hopper,,South Alabama,0.0,,,,,10.0,,,,0.0,0.0,0.0,1.0,1.0,1.0,,,,10.0,,,,1.0,10.0,1.0,64.0,5.0,,,,,,,1.0,10.0,1.0,64.0,5.0,,,,,,,1.0,0.0
2022.0,Jacob Huesman,,Appalachian State,,,,,,10.0,,,,,,,1.0,,,21.0,0.5714285714285714,12.0,10.0,1.0,1.0,116.0,1.0,10.0,,,,3.0,0.0,-8.0,,,,1.0,10.0,,,,,0.0,-8.0,,,,1.0,0.0
2022.0,Jacob Jornadal,,Arizona State,1.0,,,,,10.0,,,,0.0,0.0,0.0,1.0,2.0,3.0,,,,10.0,,,,1.0,10.0,,,,,,,,,,1.0,10.0,,,,,,,,,,1.0,0.0
2022.0,Jacob Kraft,,Boston College,,,,,,10.0,,,,,,,1.0,,,,,,10.0,,,,1.0,10.0,0.0,7.0,1.0,,,,,,,1.0,10.0,0.0,7.0,1.0,,,,,,,1.0,0.0
2022.0,Jacob Lacey,,Notre Dame,5.0,,,,,10.0,,,,2.0,0.0,0.0,1.0,7.0,12.0,,,,10.0,,,,1.0,10.0,,,,,,,,,,1.0,10.0,,,,,,,,,,1.0,0.0
2022.0,Jacob Lewis,,Ball State,0.0,,,,,10.0,,,,0.0,0.0,0.0,1.0,1.0,1.0,,,,10.0,,,,1.0,10.0,,,,,,,,,,1.0,10.0,,,,,,,,,,1.0,0.0
2022.0,Jacob Lichtenstein,,USC,17.0,,,,,10.0,,,,6.0,0.0,4.0,1.0,11.0,28.0,,,,10.0,,,,1.0,10.0,,,,,,,,,,1.0,10.0,,,,,,,,,,1.0,0.0
2022.0,Jacob Mangum-Farrar,,Stanford,22.0,,,,,10.0,,,,3.0,1.0,1.0,1.0,19.0,41.0,,,,10.0,,,,1.0,10.0,,,,,,,,,,1.0,10.0,,,,,,,,,,1.0,0.0
2022.0,Jacob Merrifield,,Florida Atlantic,1.0,,,,,10.0,,,,0.0,0.0,0.0,1.0,1.0,2.0,,,,10.0,,,,1.0,10.0,,,,,,,,,,1.0,10.0,,,,,,,,,,1.0,0.0
2022.0,Jacob Morgenstern,,Texas Tech,0.0,,,,,10.0,,,,1.0,0.0,1.0,1.0,6.0,6.0,,,,10.0,,,,1.0,10.0,,,,,,,,,,1.0,10.0,,,,,,,,,,1.0,0.0
2022.0,Jacob Orlando,,UMass,1.0,,,,,10.0,,,,0.0,0.0,0.0,1.0,0.0,1.0,,,,10.0,,,,1.0,10.0,1.0,33.0,3.0,,,,,,,1.0,10.0,1.0,33.0,3.0,,,,,,,1.0,0.0
2022.0,Jacob Palu,,BYU,1.0,,,,,10.0,,,,0.0,0.0,0.0,1.0,0.0,1.0,,,,10.0,,,,1.0,10.0,,,,,,,,,,1.0,10.0,,,,,,,,,,1.0,0.0
2022.0,Jacob Proche,,Coastal Carolina,4.0,,0.0,,,10.0,,,,0.5,1.0,0.0,1.0,6.0,10.0,,,,10.0,,,,1.0,10.0,,,,,,,,,,1.0,10.0,,,,,,,,,,1.0,0.0
2022.0,Jacob Quattlebaum,,Auburn,1.0,,,,,10.0,,,,0.0,0.0,0.0,1.0,0.0,1.0,,,,10.0,,,,1.0,10.0,,,,,,,,,,1.0,10.0,,,,,,,,,,1.0,0.0
2022.0,Jacob Rodriguez,,Virginia,0.0,,0.0,,,10.0,,,,0.0,0.0,0.0,1.0,1.0,1.0,,,,10.0,,,,1.0,10.0,0.0,65.0,8.0,10.0,0.0,56.0,,0.0,121.0,1.0,10.0,0.0,65.0,8.0,,0.0,56.0,,0.0,121.0,1.0,0.0
2022.0,Jacob Sirmon,,Central Michigan,,,0.0,,,10.0,,,,,,,1.0,,,119.0,0.6134453781512605,73.0,10.0,4.0,6.0,734.0,1.0,10.0,,,,27.0,0.0,-53.0,,,,1.0,10.0,,,,,0.0,-53.0,,,,1.0,0.0
2022.0,Jacob Slade,,Michigan State,24.0,,2.0,,,10.0,,,,5.0,2.0,2.5,1.0,16.0,40.0,,,,10.0,,,,1.0,10.0,,,,,,,,,,1.0,10.0,,,,,,,,,,1.0,0.0
2022.0,Jacob Snell,,Miami (OH),1.0,,,,,10.0,,,,0.0,0.0,0.0,1.0,0.0,1.0,,,,10.0,,,,1.0,10.0,,,,,,,,,,1.0,10.0,,,,,,,,,,1.0,0.0
2022.0,Jacob Wahlberg,,Purdue,1.0,,,,,10.0,1.0,0.0,7.0,0.0,0.0,0.0,1.0,6.0,7.0,,,,10.0,,,,1.0,10.0,,,,,,,,,,1.0,10.0,,,,,,,,,,1.0,0.0
2022.0,Jacob Warren,,Tennessee,,,,,,10.0,,,,,,,1.0,,,,,,10.0,,,,1.0,10.0,3.0,179.0,18.0,,,,,,,1.0,10.0,3.0,179.0,18.0,,,,,,,1.0,0.0
2022.0,Jacob Waskow,,Northern Illinois,1.0,,,,,10.0,,,,0.0,0.0,0.0,1.0,1.0,2.0,,,,10.0,,,,1.0,10.0,,,,,,,,,,1.0,10.0,,,,,,,,,,1.0,0.0
2022.0,Jacob Westberry,,Fresno State,1.0,,,,,10.0,,,,0.0,0.0,0.0,1.0,0.0,1.0,,,,10.0,,,,1.0,10.0,,,,,,,,,,1.0,10.0,,,,,,,,,,1.0,0.0
2022.0,Jacob Zeno,,Baylor,,,,,,10.0,,,,,,,1.0,,,3.0,0.3333333333333333,1.0,10.0,0.0,0.0,41.0,1.0,10.0,,,,3.0,0.0,-3.0,,,,1.0,10.0,,,,,0.0,-3.0,,,,1.0,0.0
2022.0,Jacob Zuhr,,Wake Forest,2.0,,,,,10.0,,,,0.0,0.0,0.0,1.0,1.0,3.0,,,,10.0,,,,1.0,10.0,,,,,,,,,,1.0,10.0,,,,,,,,,,1.0,0.0
2022.0,Jacobe Covington,,Washington,1.0,,,,,10.0,,,,1.0,0.0,1.0,1.0,4.0,5.0,,,,10.0,,,,1.0,10.0,,,,,,,,,,1.0,10.0,,,,,,,,,,1.0,0.0
2022.0,Jacobee Bryant,,Kansas,3.0,,,,,10.0,2.0,1.0,31.0,1.0,1.0,0.0,1.0,19.0,22.0,,,,10.0,,,,1.0,10.0,,,,,,,,,,1.0,10.0,,,,,,,,,,1.0,0.0
2022.0,Jacobi Francis,,Memphis,6.0,,,,,10.0,2.0,0.0,1.0,4.5,7.0,0.0,1.0,30.0,36.0,,,,10.0,,,,1.0,10.0,,,,,,,,,,1.0,10.0,,,,,,,,,,1.0,0.0
2022.0,Jacobian Guillory,,LSU,7.0,,,,,10.0,,,,1.5,0.0,0.5,1.0,3.0,10.0,,,,10.0,,,,1.0,10.0,,,,,,,,,,1.0,10.0,,,,,,,,,,1.0,0.0
2022.0,Jacoby Clarke,,Baylor,,,,,,10.0,,,,,,,1.0,,,,,,10.0,,,,1.0,10.0,,,,2.0,0.0,9.0,,,,1.0,10.0,,,,,0.0,9.0,,,,1.0,0.0
