playerId,player,college,category,statType,stat
4612200,Kyndrich Breedlove,Ole Miss,defensive,TFL,0
4040964,Ben Davis,Texas,defensive,QB HUR,1
4039476,Lance Deveaux Jr.,Northern Illinois,defensive,PD,0
4428058,Tre'Mon Morris-Brash,UCF,defensive,TOT,23
4245165,Brian Greene,Washington State,defensive,TD,0
4430638,Joey Velazquez,Michigan,fumbles,LOST,0
4360317,B.T. Potter,Clemson,defensive,TOT,1
4608589,Tristian Brank,Akron,receiving,YDS,269
4055194,Jahad Woods,Washington State,interceptions,YDS,0
4612558,Anderson Castle,Appalachian State,defensive,SOLO,2
4360404,Dennis Smith,Eastern Michigan,receiving,YPR,20.5
4372776,Matt Salerno,Notre Dame,kickReturns,TD,0
4372019,Jerome Ford,Cincinnati,defensive,SACKS,0
4382466,Jalen Nailor,Michigan State,rushing,YPC,-3
4427752,Cam Lampkin,Utah State,defensive,TOT,43
4363148,AJ Mayer,Miami (OH),rushing,LONG,21
4683417,Miles Campbell,Tennessee,kickReturns,LONG,18
4692912,Deuce Dunbar,Florida International,defensive,SOLO,1
4243189,Jared Poplawski,Colorado,kickReturns,TD,0
4875561,Mason Bugg,Air Force,defensive,SACKS,0
4362636,Damone Clark,LSU,defensive,TOT,136
4360979,Jose Barbon,Temple,receiving,TD,2
4429565,Keaton Ellis,Penn State,defensive,QB HUR,0
4360949,Jordan Howden,Minnesota,defensive,SACKS,0
4433840,Jamal Ligon,UT San Antonio,interceptions,TD,0
4874480,Kwinton Lassiter,Kansas,defensive,PD,0
4360412,Jeremiah Lewis,Duke,defensive,SOLO,12
4262106,Orlando Lacey,Troy,receiving,REC,2
4431403,Jakailin Johnson,Ohio State,defensive,QB HUR,0
4241004,Thomas Hennigan,Appalachian State,kickReturns,YDS,110
4605841,Nathan Carter,Connecticut,defensive,TFL,0
4239093,Noah Hamlin,Toledo,defensive,TD,0
4426823,Kyle Bryant,Miami (OH),defensive,TOT,6
4701305,Dylan Seiler,Ball State,defensive,QB HUR,0
4687042,Balansama Kamara,Temple,defensive,TFL,0
4589681,Garrison Walker,Auburn,defensive,TOT,2
4685723,Roydell Williams,Alabama,defensive,TD,0
4035693,Velus Jones Jr.,Tennessee,fumbles,FUM,2
4431205,Devyn King,Maryland,defensive,TD,0
4683227,Joseph Manjack,USC,receiving,YDS,67
4244727,Justin Hall,Ball State,defensive,SOLO,0
4429227,Jaylon Armstead,San Diego State,rushing,LONG,8
4687413,Antario Brown,Northern Illinois,defensive,QB HUR,0
4678012,Jimmy Wyrick,Stanford,defensive,TD,0
4685201,Tanner McKee,Stanford,defensive,TOT,2
4428811,Xavier Weaver,South Florida,passing,INT,0
4259817,Tucker Day,Mississippi State,punting,NO,17
4879200,Michael Mastrodicasa,Baylor,defensive,PD,0
4433969,Timmy McClain,South Florida,defensive,TOT,1
4240814,Deontre Thomas,Nebraska,fumbles,FUM,0
4432374,Ahmani Marshall,Wake Forest,defensive,TD,0
4360456,Stanley Lambert,Arizona State,defensive,QB HUR,0
4361555,Donte Burton,Wisconsin,interceptions,TD,0
4362184,KeSean Carter,Houston,rushing,CAR,1
4374507,Cole Cavallo,Southern Mississippi,receiving,LONG,9
4603751,Bryce McMorris,SMU,defensive,TOT,22
4240668,Jeremiah Gemmel,North Carolina,interceptions,INT,1
4568613,Tayvon Ruley,Temple,defensive,SOLO,1
4240000,LeAnthony Williams,Marshall,defensive,QB HUR,1
4427728,Zonovan Knight,NC State,kickReturns,NO,16
4380504,Nick Apsey,Central Michigan,defensive,SACKS,0
4608450,Taylor Thompson,Charlotte,receiving,YPR,7.1
4363416,Deshaun Oliver Jr.,UAB,defensive,TD,0
4429379,Ajani Carter,Utah State,interceptions,TD,0
4373766,Zach Harding,Army,punting,NO,38
4372770,Braden Lenzy,Notre Dame,rushing,TD,0
4361492,Amad Anderson Jr.,Temple,passing,INT,1
4040831,Kadofi Wright,Buffalo,defensive,TFL,8.5
4697631,Tanner Moku,Washington State,defensive,TFL,0
4691892,Darius Jones,Louisville,defensive,TOT,2
4568221,Greg Williams,Clemson,defensive,SOLO,2
4040631,Jack Wohlabaugh,Duke,defensive,TFL,0
4427763,Antavious Lane,Georgia State,defensive,PD,6
-5566, Team,Central Michigan,passing,COMPLETIONS,0
4428345,Tyrice Richie,Northern Illinois,fumbles,REC,0
4689685,Sedrick Williams,Houston,kickReturns,TD,0
4426780,Jirehl Brock,Iowa State,kickReturns,YDS,12
4361439,JoJuan Claiborne,Nevada,interceptions,TD,0
4035442,Ray Thornton,Texas,defensive,TOT,31
4610703,Jalen White,Georgia Southern,receiving,YPR,10
4872457,Kelen Meyer,Nebraska,kicking,FGA,0
4374334,Luke Zban,Marshall,passing,INT,2
4362477,Derius Davis,TCU,receiving,YPR,14.4
4372530,Charles Strong Jr.,Troy,defensive,SOLO,2
4373833,Korbin Williams,Oregon,defensive,TOT,1
4361372,Jeremy Ruckert,Ohio State,fumbles,REC,0
4431165,Giacomo Iraci,Western Michigan,defensive,TFL,0
4429166,Princely Umanmielen,Florida,defensive,QB HUR,4
4690980,Cameron Watts,Texas Tech,defensive,TFL,0
4244068,Dustin Crum,Kent State,passing,YDS,3238
4243978,Jordan Ferguson,Middle Tennessee,fumbles,LOST,0
4686439,Latrell Bankston,Houston,defensive,SOLO,8
4576298,Keegan Wilburn,Ohio,defensive,SACKS,0
4427427,Rod Heard,Northwestern,defensive,SACKS,0
4368341,Je'Quan Burton,Florida Atlantic,defensive,TFL,0
4693184,Andrew Sowinski,Purdue,receiving,TD,0
4692805,Mosiah Nasili-Kite,Maryland,defensive,TOT,37
4427789,Keyon Lesane,NC State,receiving,YPR,8.3
4570083,Jordan Kress,Colorado State,rushing,TD,0
4431424,Bradyn Swinson,Oregon,defensive,PD,2
4567470,Jsi Hatfield,East Carolina,receiving,REC,15
4371730,Brady McBride,Texas State,defensive,SOLO,1
4371980,Harold Joiner,Michigan State,defensive,TFL,0.5
4426344,Andrew Booth Jr.,Clemson,defensive,PD,5
4683960,Jack Howell,Colorado State,defensive,SOLO,41
4258189,Oliver Martin,Nebraska,defensive,TD,0
4430802,Darnell Washington,Georgia,receiving,YDS,154
4683282,Justin Lynch,Temple,passing,INT,4
4360419,Casey Holman,Duke,defensive,SOLO,1
4433853,Chase Lloyd,Vanderbilt,defensive,PD,2
4243323,Ty Jones,Fresno State,receiving,YPR,11.1
4431356,Ra'Mello Dotson,Kansas,defensive,PD,1
-7274, Team,San Diego State,passing,PCT,0
4362726,TJ Harris,Troy,defensive,TD,0
4243765,Austin Upshaw,SMU,receiving,REC,14
4427588,Jeremiah Jean-Baptiste,UCF,interceptions,AVG,8
4569146,Jalen Johnson,Arizona,defensive,PD,0
4880337,Carter Scudo,UMass,rushing,TD,1
4685194,Jackie Matthews,West Virginia,defensive,TD,0
4036126,Cedric Boswell,Miami (OH),defensive,SOLO,50
4569442,D.K. Bonhomme,Indiana,defensive,QB HUR,0
4427295,Jason Gold Jr.,Northwestern,defensive,QB HUR,0
4426572,MJ Anderson,Minnesota,defensive,TFL,1
4244035,Sy Dabney,Bowling Green,defensive,TOT,75
4428350,Quincy Riley,Middle Tennessee,defensive,TFL,4.5
4683451,Cameron Friel,UNLV,passing,INT,11
4426992,Howard Cross III,Notre Dame,defensive,TFL,4.5
4361262,JJ Jefferson,Northwestern,receiving,REC,5
4569031,Darren Wilson,Iowa State,defensive,SOLO,0
4373619,Cody Romano,Penn State,defensive,TOT,1
4431124,Riyad Wilmot,Maryland,defensive,TFL,0.5
4428753,Lincoln Victor,Washington State,rushing,LONG,7
4570276,De'Montre Tuggle,Ohio,fumbles,REC,0
4361421,PJ Mustipher,Penn State,defensive,SACKS,1
4601081,Jailen Weaver,Nebraska,defensive,SACKS,0
4426457,Isaiah Foskey,Notre Dame,fumbles,LOST,0
4880608,Juju McDowell,South Carolina,rushing,YDS,248
4686334,YaYa Diaby,Louisville,defensive,TOT,39
4683813,Jonas Sanker,Virginia,defensive,PD,0
4426444,Connor Bazelak,Missouri,passing,COMPLETIONS,246
4683849,Nick Haberer,Washington State,punting,TB,3
4427393,Jakeen Harris,NC State,defensive,SOLO,21
4685184,Donald Chaney Jr.,Miami,rushing,LONG,20
4431527,Derrick Davis Jr.,LSU,defensive,SACKS,0
4565189,Cam Ransom,Georgia Southern,passing,YDS,494
4427905,DeJordan Mask,Texas State,defensive,TOT,40
4039504,Justin Clark,Toledo,interceptions,TD,0
4689995,Da'quan Bailey-Brown,Southern Mississippi,fumbles,REC,0
4038966,Jack Sorenson,Miami (OH),fumbles,FUM,2
4362642,Chasen Hines,LSU,defensive,TD,0
-6626, Team,Miami,defensive,SACKS,0
4240656,Tre Shaw,Western Kentucky,defensive,SACKS,0
4361723,Da'Shon Ross,UMass,defensive,SOLO,30
4360255,Brian Asamoah,Oklahoma,defensive,TOT,80
4595342,Oronde Gadsden II,Syracuse,receiving,REC,2
4382401,Riley Moss,Iowa,defensive,TD,2
4603743,Woobendy Guerrier,Akron,defensive,TD,0
4432565,Silas Starr,Stanford,receiving,TD,0
4686943,David Kemp,Memphis,kicking,PTS,22
4035401,Jairon McVea,Baylor,defensive,PD,2
4568234,Jalen Alexander,Duke,defensive,QB HUR,1
4428986,Justin Flowe,Oregon,defensive,TFL,1
4035592,Grant Morgan,Arkansas,defensive,SOLO,41
4257188,Charlie Jones,Iowa,rushing,YPC,1.1
4879614,Blake Bost,Texas A&M,passing,YPA,2.6
4609242,Isaiah Davis,UT San Antonio,receiving,YPR,7
4426686,Dane Belton,Iowa,defensive,TD,0
4244065,Elvis Hines,Kent State,defensive,QB HUR,0
4568063,JaVonta Payton,Tennessee,receiving,TD,6
4240094,Micah Leon,Connecticut,rushing,TD,0
4426612,Jarrad Baker,UCF,defensive,SOLO,3
4371979,Zakoby McClain,Auburn,defensive,SOLO,55
4362410,Randy Charlton,Mississippi State,defensive,SOLO,14
4039600,Kahi Neves,San Diego State,defensive,TD,0
4875873,Alec Solano,Old Dominion,defensive,TD,0
4683102,Kuao Peihopa,Washington,defensive,SOLO,2
4430635,Will Plummer,Arizona,passing,PCT,0.581
4569923,Andres Borregales,Miami,defensive,PD,0
4431618,Mario Williams,Oklahoma,defensive,TD,0
4243001,Zane Pope,Fresno State,rushing,LONG,3
4426857,Oscar Cardenas,UT San Antonio,defensive,TOT,1
4429631,Deon Fountain,Coastal Carolina,receiving,LONG,31
4684030,TJ Quinn,Louisville,defensive,QB HUR,0
4038997,Ben Kimpler,Miami (OH),defensive,TOT,41
4602197,Andrew Mukuba,Clemson,defensive,SACKS,1
4685720,Bryce Young,Alabama,rushing,YDS,0
4431611,Caleb Williams,Oklahoma,fumbles,LOST,1
4367207,Matt Alaimo,Rutgers,receiving,YPR,10
-15591, Team,Coastal Carolina,fumbles,REC,0
4883886,Jermaine Williams,Miami,defensive,TOT,0
4683065,Damond Harmon,Oklahoma,defensive,SOLO,2
4429733,Deshon Hall,Louisiana Tech,defensive,SOLO,24
4683138,Voi Tunuufi,Washington,defensive,SACKS,3
4430280,Ivan Pace Jr.,Miami (OH),interceptions,TD,0
4373626,Tyler Allgeier,BYU,rushing,TD,23
4241952,Jack Camper,Michigan State,defensive,TOT,1
4427111,Michel Dukes,Clemson,receiving,YPR,3
4751656,Amari Pouncy,New Mexico State,defensive,SOLO,1
4372495,Jaylan Alexander,Purdue,defensive,SOLO,69
4241302,Kyron Johnson,Kansas,fumbles,REC,2
4575668,Gavin Hardison,UTEP,defensive,QB HUR,0
4427244,Peter Parrish,Memphis,rushing,CAR,22
4363100,Asjlin Washington,Louisiana,defensive,TOT,17
4892588, Team,Air Force,passing,PCT,0
4240408,Nykeim Johnson,Kent State,rushing,YDS,83
4361105,Zion Tupuola-Fetui,Washington,defensive,TFL,1
4430222,Jalen Lee,Florida,defensive,TD,0
4361943,Cooper Lutz,Syracuse,receiving,YDS,11
4598579,Terrance Butler Jr.,Maryland,defensive,TOT,1
4428013,Mehki Miller,Miami (OH),defensive,TOT,6
4428501,Christian Sims,Bowling Green,rushing,LONG,4
4578142,Julian Diaz,Nevada,defensive,TOT,1
4430826,Zavier Betts,Nebraska,receiving,YDS,286
4362332,Alec Burton,Ohio,defensive,TFL,0
4055194,Jahad Woods,Washington State,interceptions,INT,1
4431334,Chris Hilton Jr.,LSU,defensive,TFL,0
4687533,Jaylen Lane,UNLV,defensive,PD,0
-7238, Team,Rutgers,rushing,LONG,0
4372098,Julius Welschof,Michigan,defensive,SACKS,0.5
4879934,Brett Gerena,Army,defensive,SOLO,1
4241193,Taylor Powell,Troy,rushing,CAR,19
4608763,Jamieson Sheahan,California,defensive,PD,0
4426417,Jacob Zeno,Baylor,rushing,TD,0
4035695,Vavae Malepeai,USC,rushing,YPC,4.4
4682983,Josaiah Stewart,Coastal Carolina,defensive,TOT,43
4048737,Drew Harvey,UMass,defensive,SACKS,0
4431550,Tommi Hill,Arizona State,kickReturns,NO,4
4428811,Xavier Weaver,South Florida,passing,YPA,0
4430089,Michael Mathison,Akron,receiving,YPR,12.6
4683792,Evan Olaes,Colorado State,passing,TD,0
4697433,Eian Castonguay,Air Force,defensive,TD,0
4570674,Kevin Harris,South Carolina,defensive,TOT,1
4430903,Dakota Thomas,Western Kentucky,receiving,TD,2
4243508,Nick Rice,Old Dominion,kicking,PCT,0.8
4431204,Kyle King,Penn State,defensive,QB HUR,0
4875667,Marion Lukes,Central Michigan,receiving,YPR,7.1
4426684,Andrew Bench,Bowling Green,receiving,LONG,33
4432419,William Mohan,Tennessee,defensive,TOT,9
4259976,Josh Ali,Kentucky,defensive,SOLO,0
4429153,Lideatrick Griffin,Mississippi State,defensive,SOLO,1
4239937,Matt McDonald,Bowling Green,rushing,YPC,0.2
4431177,Donovan Johnson,Virginia,defensive,SOLO,2
4362729,KJ Robertson,Troy,defensive,PD,1
4608750,Jonzell Norrils,Akron,rushing,LONG,74
4035336,Grant Carlson,Boston College,rushing,YPC,-8
4374176,Tavis Malakius,UNLV,defensive,PD,0
4247781,Michael Turk,Oklahoma,punting,YPP,51.2
4258447,Christian Anderson,Army,rushing,YPC,5.7
4384190,Praise Okorie,Louisiana Tech,defensive,TD,0
4362040,Reynaldo Flores,UTEP,receiving,REC,13
4430761,Porter Wilson,Duke,defensive,SOLO,1
4432337,Marlon Krakue,Florida Atlantic,defensive,TOT,5
4432674,Lovasea Carroll,Georgia,defensive,SACKS,0
4055190,Skyler Thomas,Liberty,interceptions,TD,1
4426992,Howard Cross III,Notre Dame,defensive,QB HUR,4
4567496,Olivier Charles-Pierre,Houston,defensive,PD,0
4374145,Jermaine Braddock,San José State,defensive,PD,0
4600403,Braylon Braxton,Tulsa,rushing,TD,1
4260441,Octavius Evans,Boise State,receiving,YDS,409
4239943,Brandon Sebastian,Boston College,defensive,SOLO,12
4696118,Michael Mack II,Air Force,defensive,TOT,27
4249745,Kameron Hill,North Texas,defensive,TOT,16
4875686,Quindario Lee,Central Michigan,defensive,PD,0
4431545,Will Shipley,Clemson,receiving,TD,0
4362614,Tyler Markray,Kentucky,rushing,YDS,10
4362208,Sam James,West Virginia,fumbles,REC,0
4428098,Elias Neal,Marshall,fumbles,LOST,0
4427821,Torry Locklin,Kansas,rushing,YDS,117
4429125,Gary Bryant Jr.,USC,kickReturns,AVG,25.8
4430638,Joey Velazquez,Michigan,fumbles,FUM,0
4427602,Myles Jernigan,California,defensive,PD,0
4240091,Josh Johnson,Louisville,receiving,TD,1
4567506,Tahj Washington,USC,receiving,TD,1
4370345,Sheldon Evans,Marshall,defensive,SOLO,1
4569068,Jose Ramirez,Eastern Michigan,defensive,SOLO,30
4697625,Victor Gabalis,Washington State,passing,INT,0
4568292,Sam Brooks Jr.,Miami,defensive,SOLO,3
4428783,Treshaun Ward,Florida State,defensive,QB HUR,0
4431107,Jalen Glaze,Minnesota,defensive,PD,0
4242243,Keytaon Thompson,Virginia,defensive,QB HUR,0
4875771,Dayven Shinhoster,Northern Illinois,defensive,PD,0
4361254,Baylor Romney,BYU,rushing,LONG,13
4569066,T.J. Peavy,Eastern Michigan,fumbles,LOST,0
4045166,Shane Simmons,Marshall,defensive,TFL,2.5
4372456,Avery Young,Rutgers,puntReturns,NO,5
4692680,McKinnley Jackson,Texas A&M,defensive,TFL,1
4261605,Chance Bell,San Diego State,fumbles,FUM,1
4429284,DeMeer Blankumsee,Toledo,kickReturns,AVG,21
4684904,Cole Neuber,Georgia Tech,defensive,TD,0
4035410,Raleigh Texada,Baylor,defensive,TD,0
4569560,Jordan Wilmore,Fresno State,rushing,CAR,14
4034772,Seth Green,Houston,receiving,YDS,157
4693815,Ethan Erickson,Air Force,defensive,TOT,15
4686487,George Steinkamp,New Mexico,kicking,PCT,0
4687513,CamRon Jackson,Memphis,defensive,SOLO,6
4612935,Gabe Taylor,Rice,interceptions,TD,0
4427270,Nick Giacolone,New Mexico State,defensive,TFL,1.5
4244648,Kaylan Wiggins,Florida International,rushing,YDS,24
4373452,Alex McNulty,Buffalo,kicking,FGA,21
4241225,R.J. Sneed,Baylor,rushing,TD,0
4245196,B.J. Daniels,UT San Antonio,receiving,LONG,16
4433948,De'Rickey Wright,Vanderbilt,defensive,PD,2
4035852,Vic Viramontes,UNLV,fumbles,REC,1
4432138,Mason Garcia,East Carolina,passing,ATT,3
4710782,Douglas Newsome,Charlotte,defensive,QB HUR,0
4565184,Jerand Bradley,Texas Tech,receiving,REC,5
4880840,Jaydyn Johnson,Marshall,defensive,TD,0
4427822,Kenny Logan Jr.,Kansas,kickReturns,NO,16
4427356,Kamal Hadden,Tennessee,defensive,SACKS,0
4430886,Kaden Johnson,Wisconsin,defensive,SOLO,2
4428064,William Mote,Georgia,defensive,PD,0
4039308,Collin Wilder,Wisconsin,fumbles,LOST,0
4036650,Shai Werts,Louisville,rushing,LONG,1
4684141,Shawn Asbury II,Boston College,defensive,TFL,0
4430624,Tristian Vandenberg,Ohio,defensive,SACKS,0
4427391,Kenny McIntosh,Georgia,kickReturns,AVG,19.6
4429133,Malik Hornsby,Arkansas,fumbles,REC,0
4361409,Jahan Dotson,Penn State,receiving,LONG,86
4240703,Kenny Pickett,Pittsburgh,passing,TD,42
4035055,Zach Johnson,Kentucky,kickReturns,YDS,259
4248533,Josh Hayes,Virginia,defensive,PD,0
4426388,Jameson Williams,Alabama,defensive,QB HUR,0
4393561,Barton Lester,Auburn,puntReturns,YDS,19
4696731,Dominic Brown,UNLV,defensive,TOT,1
4430618,David Ugwoegbu,Oklahoma,defensive,SOLO,23
4685942,Isaiah Stephens,Coastal Carolina,defensive,PD,0
4430854,Collin Sullivan,Purdue,receiving,REC,1
4372716,Nikko Remigio,California,rushing,CAR,7
4362119,Nate Needham,Bowling Green,punting,YDS,30
4362365,Davis Brin,Tulsa,receiving,YPR,3
4596448,Mar'Keise Irving,Minnesota,defensive,PD,0
4360335,Elijah Jones,Oregon State,defensive,PD,1
4360632,Teja Young,Florida Atlantic,interceptions,YDS,84
4259270,Cameron Dollar,Charlotte,receiving,YPR,13.9
4240414,Zach Morton,Akron,defensive,SOLO,11
4372007,Nathan Parodi,Arkansas,defensive,QB HUR,0
4360209,Joseph Sparacio,Boston College,defensive,TFL,1.5
4709661,Jason Henderson,Old Dominion,fumbles,LOST,0
4683471,Brady Olson,UMass,rushing,YDS,28
4363096,Kris Moncrief,Louisiana,interceptions,TD,1
-7026, Team,Oklahoma,defensive,SOLO,1
4589216,Zavion Reese,San José State,defensive,TFL,0
4608753,Wilfried Pene,Virginia Tech,defensive,SOLO,7
4432323,Morven Joseph,Tennessee,defensive,SACKS,1
4428345,Tyrice Richie,Northern Illinois,receiving,TD,1
4244035,Sy Dabney,Bowling Green,defensive,SOLO,40
-5975, Team,Florida Atlantic,passing,YPA,0
4361092,Austin Osborne,Bowling Green,defensive,SOLO,1
4683501,Emmett Morehead,Boston College,passing,YPA,5.4
4565301,Marcayll Jones,Memphis,receiving,REC,8
4360073,Jayshon Jackson,Ball State,defensive,TOT,1
4046670,Kainoa Fuiava,Western Michigan,defensive,SACKS,0
4427797,Jaren Lewis,Kansas State,rushing,LONG,8
4689871,Connor Helsius,UTEP,defensive,SACKS,0
4259819,Aaron Odom,Mississippi State,fumbles,REC,1
4259238,Chandler Dolphin,Utah State,defensive,SACKS,0
4247574,Andrew Mevis,Iowa State,punting,LONG,55
4362280,Dyontae Johnson,Toledo,defensive,TFL,8
4429684,Anthony Gould,Oregon State,rushing,YPC,10
4432436,Xander Mueller,Northwestern,defensive,PD,0
4427299,Damarius Good,UCF,rushing,LONG,4
4880608,Juju McDowell,South Carolina,receiving,YPR,5.9
4361689,Solomon Byrd,Wyoming,defensive,QB HUR,2
4245111,Darius Maberry,Southern Mississippi,rushing,CAR,5
4362730,Antonio Showers,Troy,fumbles,LOST,0
4569547,Nick Kallerup,Minnesota,defensive,TD,0
4248032,Eric Scott,Southern Mississippi,interceptions,YDS,23
4258604,Michael Young,Cincinnati,defensive,QB HUR,0
4685123,Tank Smith,Penn State,rushing,TD,0
4568329,Randy Cochran Jr.,Akron,fumbles,REC,1
4565889,Omarion Dollison,South Florida,rushing,TD,0
4243496,Jeremy Meiser,Northwestern,defensive,SACKS,4
4893835,Lumumba Howard,Temple,defensive,QB HUR,0
-7026, Team,Oklahoma,defensive,QB HUR,0
4427313,Ta'Quan Roberson,Penn State,rushing,LONG,10
4432732,Walker Merrill,Tennessee,puntReturns,TD,0
4686851,Charles Amankwaa,Akron,interceptions,TD,0
4569135,Kyon Barrs,Arizona,defensive,PD,0
4430447,Josh Sanguinetti,Indiana,interceptions,YDS,0
4569012,Justin Moore,Connecticut,defensive,TOT,3
4242506,Jaylon Redd,Oregon,receiving,REC,13
4586333,Mehki Wingo,Missouri,defensive,TOT,27
4047555,Jalen Williams,Louisiana,receiving,YDS,191
4429805,Frank Gore Jr.,Southern Mississippi,rushing,YDS,801
4261663,Justice Oluwaseun,Miami,defensive,SOLO,1
4240408,Nykeim Johnson,Kent State,kickReturns,NO,16
4697625,Victor Gabalis,Washington State,rushing,LONG,1
4261186,Langston Murray,New Mexico,defensive,QB HUR,0
4433856,Tramel Logan Jr.,South Florida,defensive,SOLO,8
4568627,Darius Hodges,Tulane,defensive,PD,1
4361311,Damion Daley,Appalachian State,defensive,TFL,0
4432124,Collin Gamble,California,kickReturns,TD,0
4426478,Colby Bowman,Stanford,defensive,TD,0
4369835,Alontae Taylor,Tennessee,defensive,QB HUR,0
4428699,Messiah Travis,Northern Illinois,defensive,QB HUR,0
4038923,Manny Lawrence-Burke,Kent State,interceptions,AVG,5
4710782,Douglas Newsome,Charlotte,defensive,TD,0
4360922,Larry Nixon III,North Texas,defensive,QB HUR,2
4373016,Josh Fleeks,Baylor,kickReturns,LONG,7
4372756,Leo Albano,Notre Dame,rushing,LONG,1
4382467,Davion Williams,Western Kentucky,defensive,SACKS,0
4259553,Stetson Bennett,Georgia,rushing,TD,1
4291693,Terrance Dixon,Georgia State,kickReturns,AVG,4.3
4428512,Kedon Slovis,USC,defensive,SACKS,0
4611352,Tyson Player,UNLV,defensive,TFL,0
4429436,Seth Coleman,Illinois,fumbles,FUM,0
4432211,Tristan Golightly,Kansas,defensive,SOLO,1
4362119,Nate Needham,Bowling Green,kicking,PCT,0.95
4574732,Aaron Young,Rutgers,fumbles,REC,0
4363526,Robert Daniel,Eastern Michigan,defensive,SOLO,26
4361587,Lala Davis,Old Dominion,receiving,LONG,15
4257257,Jamal Turner,Toledo,defensive,SOLO,1
4426619,Joachim Bangda,Kent State,rushing,LONG,60
3917820,Meiko Dotson,Florida State,defensive,TD,0
4428797,Woodi Washington,Oklahoma,interceptions,INT,2
4567245,Jamar Richardson,Ole Miss,defensive,TOT,1
4693644,Ji'Ayir Brown,Penn State,defensive,TOT,73
4685740,Max Johnson,LSU,passing,YDS,2815
4426990,Jalen Cropper,Fresno State,rushing,CAR,19
4570456,Malachi Langley,Fresno State,defensive,QB HUR,0
4035682,Pita Tonga,Hawai'i,defensive,QB HUR,2
4260648,Troy Shallow,UMass,kickReturns,LONG,0
4360692,Verone McKinley III,Oregon,defensive,QB HUR,0
4373696,Luke Martin,Charlotte,interceptions,AVG,4
4428996,Jordan Burch,South Carolina,interceptions,INT,1
4249119,Elijah Gates,Fresno State,interceptions,AVG,0
4594277,Jaylin Smith,USC,defensive,TOT,11
4431434,Brock Travelstead,Louisville,defensive,PD,0
4880724,Riley Riethman,Navy,rushing,LONG,16
4239718,Ali Abbas,Buffalo,defensive,PD,0
4431651,Elijah Metcalf,Middle Tennessee,receiving,LONG,26
4363522,Aaron Jackson,Eastern Michigan,rushing,LONG,13
4612211,Jaison Patterson,Bowling Green,defensive,TFL,0
4682640,Joshua McCray,Illinois,rushing,YPC,4.9
4428119,Lew Nichols,Central Michigan,defensive,QB HUR,0
4567158,Hudson Clark,Arkansas,defensive,QB HUR,0
4249917,Calvin Turner Jr.,Hawai'i,defensive,TOT,1
4372620,Chandler Jones,Louisville,defensive,SACKS,0
4574327,Marlyn Johnson,Buffalo,defensive,TD,0
4432552,Darius Snow,Michigan State,interceptions,YDS,10
4431607,Desmond Watson,Florida,defensive,SACKS,0.5
4431297,Blake Nowell,TCU,defensive,TFL,0
4360178,Gleson Sprewell,Houston,defensive,SACKS,0
4426482,Steele Chambers,Ohio State,defensive,TOT,47
4683531,Aaron Turner,Connecticut,receiving,TD,0
4370813,Wayne Taulapapa,Virginia,fumbles,FUM,2
-7579, Team,Syracuse,fumbles,REC,0
4880638,Kye Robichaux,Western Kentucky,receiving,YDS,142
4431398,Dylan Downing,Purdue,rushing,YDS,178
4373464,Ahmir Crowder,Washington State,defensive,PD,0
4428850,Dontayvion Wicks,Virginia,passing,COMPLETIONS,1
4592782,Shedrick Ursery,Charlotte,defensive,TD,0
4686308,CJ West,Kent State,fumbles,LOST,0
4432387,Nate Mccollum,Georgia Tech,defensive,PD,0
4430393,Jutahn Mcclain,Kentucky,receiving,LONG,25
4361641,Jack Sape,Ball State,defensive,QB HUR,0
4261936,Jamare Edwards,Marshall,defensive,TOT,36
4428484,Shitta Sillah,Boston College,defensive,SACKS,1
4429856,Dorian Hopkins,Tulsa,defensive,PD,1
4373759,Markens Pierre,Army,defensive,QB HUR,0
4698126,Jamier Wright-Collins,Rutgers,receiving,LONG,10
4240619,Zachary Carter,Florida,defensive,TD,0
4039382,John Tate,Memphis,defensive,PD,4
-7679, Team,Troy,rushing,LONG,0
4373686,Stefan Cobbs,Boise State,receiving,REC,34
4430747,Reese Smith,West Virginia,receiving,REC,12
4360702,Taylor Upshaw,Michigan,defensive,PD,0
4568319,Kameron Walker,NC State,defensive,SOLO,1
4244068,Dustin Crum,Kent State,passing,PCT,0.641
4260193,Drake Deiuliis,Virginia Tech,receiving,LONG,39
4683324,Jordan Jones,Georgia State,defensive,SACKS,0
4429101,Jordan Botelho,Notre Dame,defensive,SACKS,2
4366084,Quae Drake,Louisiana Monroe,interceptions,YDS,0
4432620,Parker Washington,Penn State,receiving,YPR,12.8
4431008,Jasheen Davis,Wake Forest,defensive,TD,0
4430547,Doug Sullivan,South Alabama,fumbles,FUM,1
4360922,Larry Nixon III,North Texas,defensive,TOT,70
4241476,Tyrell Shavers,San Diego State,puntReturns,YDS,40
4710010,Benji Johnson,New Mexico,defensive,SACKS,0
4426659,George Karlaftis,Purdue,fumbles,REC,2
4432276,MyJaden Horton,Akron,defensive,SOLO,1
4373709,B.J. Turner,Charlotte,defensive,PD,0
4360784,Baer Hunter,Appalachian State,defensive,SACKS,0
4428797,Woodi Washington,Oklahoma,defensive,TFL,0
4388829,Keenan Reid,Rutgers,defensive,QB HUR,0
4259270,Cameron Dollar,Charlotte,puntReturns,YDS,5
4362074,Jalen Green,Mississippi State,defensive,TFL,1.5
4430285,Deuce Palmer,SMU,defensive,SACKS,0
